location,date,iso_code,continent,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,population,mobility_country_region,mobility_country_region_code,place_id,mobility_retail_and_recreation_percent_change_from_baseline,mobility_grocery_and_pharmacy_percent_change_from_baseline,mobility_parks_percent_change_from_baseline,mobility_transit_stations_percent_change_from_baseline,mobility_workplaces_percent_change_from_baseline,mobility_residential_percent_change_from_baseline
El Salvador,2021-12-01,SLV,North America,3745256.0,1938.0,117811.0,49.0,19066.795451612903,9.866193548387098,599.7662903225806,0.24961290322580643,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.6729999999999999,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,35.65376344086022,41.38709677419355,22.843010752688173,21.81935483870968,-5.550537634408602,-2.5827956989247314
El Salvador,2022-01-01,SLV,North America,3856476.0,12414.0,119078.0,68.0,19633.007612903228,63.19867741935484,606.2164516129031,0.34619354838709676,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.6729999999999999,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,25.748387096774195,29.83225806451613,10.561290322580644,13.210752688172043,-0.9655913978494624,2.610752688172043
El Salvador,2022-02-01,SLV,North America,3959576.0,13631.0,111820.0,177.0,22317.65439285714,76.82942857142858,630.2594642857142,0.9977142857142857,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32000000000001,0.673,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,29.497619047619047,29.688095238095237,11.123809523809523,16.45,10.50952380952381,1.9880952380952381
El Salvador,2022-03-01,SLV,North America,4899540.0,13266.0,127105.0,50.0,24943.162032258067,67.53612903225806,647.0812903225807,0.2545483870967742,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.6729999999999999,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,29.84731182795699,27.04731182795699,19.02795698924731,18.221505376344087,20.55698924731183,5.212903225806452
El Salvador,2022-04-01,SLV,North America,4855408.0,1037.0,123714.0,10.0,25542.439333333336,5.455266666666668,650.8118,0.05266666666666667,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.673,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,30.857777777777777,25.84,23.224444444444444,16.182222222222222,9.697777777777778,7.142222222222222
El Salvador,2022-05-01,SLV,North America,5027423.0,666.0,128012.0,4.0,25594.204193548387,3.390548387096774,651.6988064516129,0.02038709677419355,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.6729999999999999,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,30.640860215053763,27.593548387096774,15.619354838709677,17.96559139784946,18.78494623655914,6.258064516129032
El Salvador,2022-06-01,SLV,North America,4965935.0,6891.0,124072.0,9.0,26123.8795,36.250933333333336,652.6951666666666,0.047400000000000005,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.673,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,29.511111111111113,27.4,14.86,18.65111111111111,16.73777777777778,7.257777777777778
El Salvador,2022-07-01,SLV,North America,5537698.0,21172.0,129237.0,53.0,28191.97283870968,107.78496774193547,657.9351290322581,0.26983870967741935,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.6729999999999999,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,34.163440860215054,29.38279569892473,20.10537634408602,20.38064516129032,22.266666666666666,6.511827956989247
El Salvador,2022-08-01,SLV,North America,5926325.0,10967.0,130645.0,29.0,30170.44112903226,55.83209677419355,665.1031612903226,0.14770967741935484,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.6729999999999999,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,36.619354838709675,31.251612903225805,26.53978494623656,22.881720430107528,20.419354838709676,7.503225806451613
El Salvador,2022-09-01,SLV,North America,6053550.0,0.0,126812.0,6.0,31845.404999999995,0.0,667.1092666666666,0.0316,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.673,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,34.91555555555556,29.824444444444445,19.77111111111111,21.65111111111111,25.644444444444446,6.142222222222222
El Salvador,2022-10-01,SLV,North America,6255335.0,0.0,131125.0,1.0,31845.405,0.0,667.5465161290323,0.0050967741935483875,307.811,27.6,8.273,5.417,7292.458,167.295,8.87,73.32,0.6729999999999999,6336393.0,El Salvador,SV,ChIJVwZkWaYnY48RMkiFmOsWmm8,30.524444444444445,27.92,13.733333333333333,20.47111111111111,24.6,6.4622222222222225
Estonia,2020-02-01,EST,Europe,48838547.05945528,0.0,635814.9444926686,0.0,104108.53016278252,0.0,875.4515668980223,0.0,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.8920000000000001,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,0.6592920353982301,0.9778761061946902,11.18141592920354,4.730088495575221,-11.579646017699115,0.6592920353982301
Estonia,2020-03-01,EST,Europe,22177.0,5955.0,614109.2912343007,73.0,539.4816129032258,144.86235483870968,796.057866875633,1.775806451612903,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-24.665948275862068,-5.256465517241379,10.178879310344827,-7.448275862068965,-23.165948275862068,3.3836206896551726
Estonia,2020-04-01,EST,Europe,196324.0,935.0,2990.0,48.0,4935.005566666668,23.503133333333334,75.1596,1.2066000000000001,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-52.955334987593055,-18.43424317617866,9.937965260545905,-20.074441687344912,-43.578163771712155,6.516129032258065
Estonia,2020-05-01,EST,Europe,217053.0,222.0,3996.0,14.0,5280.069161290323,5.4003870967741925,97.20745161290323,0.3405161290322581,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-35.45194805194805,-7.425974025974026,21.387012987012987,-7.64935064935065,-28.02077922077922,3.550649350649351
Estonia,2020-06-01,EST,Europe,215757.0,120.0,4091.0,2.0,5423.493700000001,3.0164666666666666,102.83546666666666,0.05026666666666667,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-20.578125,-0.2942708333333333,33.1796875,3.34375,-25.0078125,0.2942708333333333
Estonia,2020-07-01,EST,Europe,224892.0,42.0,4247.0,0.0,5470.761935483871,1.0216774193548388,103.313,0.0,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-15.387909319899244,1.9017632241813602,35.04785894206549,5.692695214105793,-31.022670025188916,0.2695214105793451
Estonia,2020-08-01,EST,Europe,230098.0,342.0,4256.0,1.0,5597.4041290322575,8.319548387096775,103.53190322580646,0.02432258064516129,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-5.111969111969112,5.876447876447877,50.0,8.976833976833976,-25.783783783783782,-0.15444015444015444
Estonia,2020-09-01,EST,Europe,239317.0,898.0,4140.0,0.0,6015.722866666666,22.573066666666666,104.067,0.0,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-14.858085808580858,-0.0297029702970297,34.35643564356435,4.68976897689769,-12.254125412541255,-0.8085808580858086
Estonia,2020-10-01,EST,Europe,284276.0,1153.0,4418.0,9.0,6915.3476451612905,28.04806451612903,107.47306451612903,0.21893548387096773,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-22.084615384615386,-3.0076923076923077,15.523076923076923,-0.4282051282051282,-9.453846153846154,0.2358974358974359
Estonia,2020-11-01,EST,Europe,385168.0,7861.0,4697.0,42.0,9681.986066666666,197.6023,118.06853333333333,1.0557666666666665,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-26.864,-5.133333333333334,7.509333333333333,-7.002666666666666,-8.605333333333334,2.0906666666666665
Estonia,2020-12-01,EST,Europe,742280.0,13503.0,7132.0,95.0,18056.832903225804,328.47635483870965,173.49435483870968,2.3110000000000004,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-30.881481481481483,-4.681481481481481,14.056790123456791,-9.313580246913581,-30.118518518518517,5.392592592592592
Estonia,2021-01-01,EST,Europe,1249391.0,18763.0,11821.0,210.0,30392.903806451613,456.4320322580645,287.55967741935484,5.108483870967742,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-37.015306122448976,-12.423469387755102,8.339285714285714,-12.528061224489797,-20.971938775510203,5.0688775510204085
Estonia,2021-02-01,EST,Europe,1598170.0,22078.0,15657.0,173.0,43042.79435714286,594.6168571428572,421.68307142857145,4.659321428571429,31.032999999999998,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-34.91412742382271,-10.645429362880886,6.293628808864266,-10.578947368421053,-18.817174515235457,4.3434903047091415
Estonia,2021-03-01,EST,Europe,2790259.0,37606.0,24476.0,276.0,67876.32790322581,914.8101290322581,595.4074193548388,6.714032258064516,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-44.58048780487805,-11.117073170731707,6.3,-15.146341463414634,-28.91951219512195,6.490243902439024
Estonia,2021-04-01,EST,Europe,3448078.0,11031.0,31165.0,198.0,86674.49943333333,277.28676666666667,783.3960333333333,4.977133333333333,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-39.850899742930594,-5.3984575835475574,16.753213367609256,-9.105398457583547,-29.097686375321338,4.845758354755784
Estonia,2021-05-01,EST,Europe,3905205.0,8896.0,37352.0,105.0,94998.69912903226,216.40564516129032,908.6311290322581,2.554225806451613,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-21.928947368421053,2.0,23.710526315789473,1.1526315789473685,-10.452631578947368,0.9657894736842105
Estonia,2021-06-01,EST,Europe,3908052.0,1439.0,37717.0,16.0,98236.8876,36.17216666666666,948.0939,0.4021666666666667,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-9.671018276762402,7.70757180156658,41.942558746736296,8.819843342036554,-17.365535248041777,-0.9373368146214099
Estonia,2021-07-01,EST,Europe,4078606.0,1548.0,39164.0,2.0,99216.8821935484,37.65693548387097,952.7105483870968,0.04864516129032258,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-3.4587628865979383,10.29639175257732,45.154639175257735,11.043814432989691,-26.72422680412371,-0.18556701030927836
Estonia,2021-08-01,EST,Europe,4238248.0,9106.0,39416.0,19.0,103100.3610967742,221.51412903225807,958.8404838709678,0.46219354838709675,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-8.25,6.015463917525773,35.43814432989691,7.172680412371134,-17.63659793814433,1.056701030927835
Estonia,2021-09-01,EST,Europe,4422030.0,12423.0,39263.0,58.0,111156.7769,312.27756666666664,986.9557000000001,1.4579333333333333,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-15.146596858638743,2.738219895287958,21.26178010471204,5.327225130890052,-7.463350785340314,0.10209424083769633
Estonia,2021-10-01,EST,Europe,5269649.0,41481.0,43665.0,190.0,128190.40203225806,1009.0740645161289,1062.2024193548389,4.621967741935484,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-20.16315789473684,-2.0342105263157895,15.436842105263159,-3.3289473684210527,-12.121052631578948,1.263157894736842
Estonia,2021-11-01,EST,Europe,6044595.0,16157.0,47849.0,180.0,151943.2697,406.1392333333333,1202.783,4.524666666666667,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-23.819843342036553,-3.3368146214099217,8.370757180156659,-5.932114882506528,-11.195822454308095,2.245430809399478
Estonia,2021-12-01,EST,Europe,6795667.0,15250.0,55003.0,117.0,165312.58258064516,370.97416129032257,1338.0127096774193,2.8461612903225806,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-22.266832917705734,-1.6957605985037407,13.11720698254364,-5.324189526184538,-21.76558603491272,3.770573566084788
Estonia,2022-01-01,EST,Europe,7921720.0,95660.0,58440.0,116.0,192705.1446129032,2327.0418709677424,1421.6216451612904,2.821870967741935,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-31.08205128205128,-7.935897435897436,7.538461538461538,-9.92051282051282,-15.233333333333333,4.551282051282051
Estonia,2022-02-01,EST,Europe,11157572.0,156929.0,56502.0,195.0,300501.8716785714,4226.498214285714,1521.7428928571428,5.251857142857143,31.032999999999998,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-28.463483146067414,-5.589887640449438,7.946629213483146,-9.373595505617978,-17.957865168539325,4.584269662921348
Estonia,2022-03-01,EST,Europe,15913195.0,57847.0,69541.0,190.0,387107.1612903226,1407.1962258064516,1691.6663225806453,4.621967741935484,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-25.591939546599495,-3.91183879093199,10.523929471032746,-2.604534005037783,-8.173803526448363,2.5062972292191437
Estonia,2022-04-01,EST,Europe,16483625.0,18113.0,71494.0,86.0,414349.65923333337,455.30736666666667,1797.1480666666669,2.1617333333333333,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-20.459893048128343,-1.0133689839572193,13.810160427807487,1.4625668449197862,-9.056149732620321,1.5802139037433156
Estonia,2022-05-01,EST,Europe,17346977.0,6475.0,75461.0,33.0,421985.5929354839,157.51196774193548,1835.677451612903,0.8027741935483872,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-17.992268041237114,1.556701030927835,22.02577319587629,5.610824742268041,-3.1829896907216493,-0.2809278350515464
Estonia,2022-06-01,EST,Europe,16905110.0,3241.0,73777.0,17.0,424944.5476,81.4692,1854.5359666666666,0.4273,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-13.798955613577023,5.039164490861618,32.240208877284594,10.276762402088773,-16.365535248041777,-0.4255874673629243
Estonia,2022-07-01,EST,Europe,17623406.0,8294.0,76955.0,36.0,428710.0530645161,201.76129032258066,1872.0209032258065,0.875741935483871,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-7.213157894736842,7.58421052631579,36.50526315789474,10.571052631578947,-26.102631578947367,0.8315789473684211
Estonia,2022-08-01,EST,Europe,17885291.0,6705.0,77896.0,23.0,435080.7134516129,163.10696774193548,1894.9116774193549,0.559516129032258,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-9.536523929471032,2.9798488664987404,42.46095717884131,12.710327455919396,-14.022670025188917,0.947103274559194
Estonia,2022-09-01,EST,Europe,17465249.0,4113.0,76124.0,30.0,439024.78826666664,103.38866666666667,1913.5326,0.7541333333333334,31.033,42.7,19.452,13.491000000000001,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-16.232984293193716,-1.256544502617801,26.00261780104712,7.162303664921466,-4.62041884816754,0.6073298429319371
Estonia,2022-10-01,EST,Europe,18204723.0,5363.0,80351.0,67.0,442851.27190322586,130.46129032258065,1954.6325161290322,1.6298387096774194,31.033,42.7,19.452,13.491,29481.252,255.569,4.02,78.74,0.892,1326064.0,Estonia,EE,ChIJ_UuggpyUkkYRwyW0T7qf6kA,-15.497267759562842,-1.8032786885245902,20.065573770491802,6.3224043715847,-2.2349726775956285,0.9016393442622951
Fiji,2020-02-01,FJI,Oceania,48838547.05945528,0.0,635814.9444926686,0.0,104108.53016278252,0.0,875.4515668980223,0.0,49.562,28.6,6.224,3.284,8702.975,412.82000000000005,14.489999999999998,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,0.9333333333333333,-2.2,-0.8666666666666667,3.3333333333333335,7.666666666666667,0.4
Fiji,2020-03-01,FJI,Oceania,30313627.933455005,5.0,679664.2510094043,0.0,60451.745030002756,0.17351612903225805,875.4515668980223,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-8.741935483870968,-7.290322580645161,-7.129032258064516,-13.96774193548387,0.41935483870967744,5.967741935483871
Fiji,2020-04-01,FJI,Oceania,452.0,13.0,657739.5977510364,0.0,16.204933333333333,0.46613333333333334,875.4515668980223,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-39.4,-26.966666666666665,-23.5,-52.1,-31.2,18.866666666666667
Fiji,2020-05-01,FJI,Oceania,558.0,0.0,679664.2510094043,0.0,19.36,0.0,875.4515668980223,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-18.903225806451612,-8.03225806451613,-10.03225806451613,-27.258064516129032,-12.35483870967742,11.96774193548387
Fiji,2020-06-01,FJI,Oceania,540.0,0.0,657739.5977510364,0.0,19.36,0.0,875.4515668980223,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-13.666666666666666,-3.9,-5.433333333333334,-25.366666666666667,-8.266666666666667,10.2
Fiji,2020-07-01,FJI,Oceania,743.0,9.0,679664.2510094043,0.0,25.778032258064517,0.3122903225806452,875.4515668980223,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-7.451612903225806,5.419354838709677,-8.67741935483871,-22.258064516129032,-6.193548387096774,7.225806451612903
Fiji,2020-08-01,FJI,Oceania,855.0,1.0,37.0,2.0,29.663774193548388,0.034709677419354844,1.2840645161290323,0.06941935483870969,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-0.12903225806451613,10.03225806451613,-4.193548387096774,-16.93548387096774,-4.193548387096774,4.032258064516129
Fiji,2020-09-01,FJI,Oceania,945.0,4.0,60.0,0.0,33.87936666666667,0.14343333333333333,2.1510000000000002,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,1.0,4.2,-0.5,-15.366666666666667,-7.066666666666666,7.2
Fiji,2020-10-01,FJI,Oceania,1004.0,2.0,62.0,0.0,34.83348387096774,0.06941935483870969,2.151,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,2.4838709677419355,5.419354838709677,-12.741935483870968,-18.774193548387096,-3.161290322580645,5.935483870967742
Fiji,2020-11-01,FJI,Oceania,1054.0,4.0,60.0,0.0,37.78713333333334,0.14343333333333333,2.1510000000000002,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-0.9,2.3666666666666667,-16.333333333333332,-22.833333333333332,-10.766666666666667,7.2
Fiji,2020-12-01,FJI,Oceania,1400.0,11.0,62.0,0.0,48.572935483870964,0.38164516129032255,2.151,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,1.3548387096774193,5.483870967741935,-5.32258064516129,-24.129032258064516,-18.096774193548388,9.193548387096774
Fiji,2021-01-01,FJI,Oceania,1655.0,6.0,62.0,0.0,57.419322580645165,0.20816129032258063,2.151,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-6.193548387096774,-6.870967741935484,-10.838709677419354,-28.580645161290324,-18.774193548387096,8.806451612903226
Fiji,2021-02-01,FJI,Oceania,1577.0,4.0,56.0,0.0,60.57574999999999,0.15367857142857141,2.151,0.0,49.562,28.6,6.223999999999999,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,1.0357142857142858,0.25,-23.75,-32.714285714285715,-14.535714285714286,3.0
Fiji,2021-03-01,FJI,Oceania,2030.0,8.0,62.0,0.0,70.43022580645162,0.27758064516129033,2.151,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,15.741935483870968,12.193548387096774,-24.70967741935484,-19.612903225806452,-5.612903225806452,1.2903225806451613
Fiji,2021-04-01,FJI,Oceania,2361.0,50.0,60.0,0.0,84.64460000000001,1.7926,2.1510000000000002,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-2.2333333333333334,4.866666666666666,-27.6,-28.666666666666668,-20.433333333333334,11.0
Fiji,2021-05-01,FJI,Oceania,6287.0,321.0,107.0,2.0,218.12558064516128,11.137032258064515,3.712322580645161,0.06941935483870969,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-44.483870967741936,-19.612903225806452,-37.03225806451613,-60.516129032258064,-49.935483870967744,33.903225806451616
Fiji,2021-06-01,FJI,Oceania,52909.0,3980.0,236.0,17.0,1896.8511666666668,142.6878,8.460833333333333,0.6095333333333333,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-23.366666666666667,-2.566666666666667,-19.3,-52.766666666666666,-32.333333333333336,25.7
Fiji,2021-07-01,FJI,Oceania,490102.0,25363.0,3347.0,218.0,17003.946096774194,879.9619677419355,116.12325806451612,7.563548387096774,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-23.35483870967742,-2.935483870967742,-21.193548387096776,-54.45161290322581,-33.45161290322581,28.0
Fiji,2021-08-01,FJI,Oceania,1249266.0,16935.0,11806.0,257.0,43342.91983870968,587.5549032258065,409.6057741935484,8.91658064516129,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-10.64516129032258,8.290322580645162,-16.225806451612904,-52.12903225806452,-24.741935483870968,22.806451612903224
Fiji,2021-09-01,FJI,Oceania,1480553.0,4307.0,16641.0,128.0,53079.60006666667,154.4112,596.5997000000001,4.589133333333334,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,-0.06666666666666667,17.0,-7.6,-46.266666666666666,-17.3,17.233333333333334
Fiji,2021-10-01,FJI,Oceania,1602831.0,1148.0,20411.0,50.0,55609.7545483871,39.82951612903226,708.1536774193548,1.7347741935483871,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,20.0,30.806451612903224,0.41935483870967744,-29.806451612903224,-5.516129032258065,9.774193548387096
Fiji,2021-11-01,FJI,Oceania,1571637.0,349.0,20614.0,22.0,56345.0706,12.5121,739.0364666666667,0.7887666666666667,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,27.066666666666666,35.13333333333333,-0.23333333333333334,-20.866666666666667,0.03333333333333333,5.833333333333333
Fiji,2021-12-01,FJI,Oceania,1635076.0,1371.0,21610.0,2.0,56728.485290322584,47.566483870967744,749.7530322580645,0.06941935483870969,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,31.548387096774192,37.38709677419355,0.16129032258064516,-20.64516129032258,-2.4193548387096775,4.32258064516129
Fiji,2022-01-01,FJI,Oceania,1836372.0,8964.0,23013.0,103.0,63712.39148387097,311.00332258064515,798.4293225806452,3.5736129032258064,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,12.129032258064516,24.516129032258064,-6.32258064516129,-30.838709677419356,-2.7419354838709675,11.67741935483871
